accuracy,algorithm,candidate_edge_count,condition_bits,condition_label,decoding_algorithm,embedding_model,f1,model,pair_name,precision,raw_row_path,recall,replication,status,thinking_mode_supported,verified_edge_count,avg_duration_seconds,avg_tokens_per_second,max_duration_seconds,max_tokens_per_second,response_trace_count,total_completion_tokens,total_prompt_tokens
1.0,algo1,22,00010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/00010/rep_04/raw_row.json,1.0,4,finished,False,15,,,,,,,
1.0,algo1,22,00110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/00110/rep_00/raw_row.json,1.0,0,finished,False,9,,,,,,,
1.0,algo1,22,00110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/00110/rep_01/raw_row.json,1.0,1,finished,False,9,,,,,,,
1.0,algo1,22,00110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/00110/rep_02/raw_row.json,1.0,2,finished,False,9,,,,,,,
1.0,algo1,22,00110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/00110/rep_03/raw_row.json,1.0,3,finished,False,9,,,,,,,
1.0,algo1,22,00110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/00110/rep_04/raw_row.json,1.0,4,finished,False,9,,,,,,,
1.0,algo1,18,01000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/01000/rep_00/raw_row.json,1.0,0,finished,False,12,,,,,,,
1.0,algo1,18,01000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/01000/rep_01/raw_row.json,1.0,1,finished,False,12,,,,,,,
1.0,algo1,18,01000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/01000/rep_02/raw_row.json,1.0,2,finished,False,12,,,,,,,
1.0,algo1,18,01000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/01000/rep_03/raw_row.json,1.0,3,finished,False,12,,,,,,,
1.0,algo1,18,01000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/01000/rep_04/raw_row.json,1.0,4,finished,False,12,,,,,,,
1.0,algo1,21,01010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/01010/rep_00/raw_row.json,1.0,0,finished,False,12,,,,,,,
1.0,algo1,21,01010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/01010/rep_01/raw_row.json,1.0,1,finished,False,12,,,,,,,
1.0,algo1,21,01010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/01010/rep_02/raw_row.json,1.0,2,finished,False,12,,,,,,,
1.0,algo1,21,01010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/01010/rep_03/raw_row.json,1.0,3,finished,False,12,,,,,,,
1.0,algo1,21,01010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/01010/rep_04/raw_row.json,1.0,4,finished,False,12,,,,,,,
1.0,algo1,22,01100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/01100/rep_00/raw_row.json,1.0,0,finished,False,6,,,,,,,
1.0,algo1,22,01100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/01100/rep_01/raw_row.json,1.0,1,finished,False,6,,,,,,,
1.0,algo1,22,01100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/01100/rep_02/raw_row.json,1.0,2,finished,False,6,,,,,,,
1.0,algo1,22,01100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/01100/rep_03/raw_row.json,1.0,3,finished,False,6,,,,,,,
1.0,algo1,22,01100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/01100/rep_04/raw_row.json,1.0,4,finished,False,6,,,,,,,
1.0,algo1,21,01110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/01110/rep_00/raw_row.json,1.0,0,finished,False,6,,,,,,,
1.0,algo1,21,01110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/01110/rep_01/raw_row.json,1.0,1,finished,False,6,,,,,,,
1.0,algo1,21,01110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/01110/rep_02/raw_row.json,1.0,2,finished,False,6,,,,,,,
1.0,algo1,21,01110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/01110/rep_03/raw_row.json,1.0,3,finished,False,6,,,,,,,
1.0,algo1,21,01110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/01110/rep_04/raw_row.json,1.0,4,finished,False,6,,,,,,,
1.0,algo1,10,10000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/10000/rep_00/raw_row.json,1.0,0,finished,False,8,,,,,,,
1.0,algo1,10,10000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/10000/rep_01/raw_row.json,1.0,1,finished,False,8,,,,,,,
1.0,algo1,10,10000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/10000/rep_02/raw_row.json,1.0,2,finished,False,8,,,,,,,
1.0,algo1,10,10000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/10000/rep_03/raw_row.json,1.0,3,finished,False,8,,,,,,,
1.0,algo1,10,10000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/10000/rep_04/raw_row.json,1.0,4,finished,False,8,,,,,,,
1.0,algo1,22,10010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/10010/rep_00/raw_row.json,1.0,0,finished,False,12,,,,,,,
1.0,algo1,22,10010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/10010/rep_01/raw_row.json,1.0,1,finished,False,12,,,,,,,
1.0,algo1,22,10010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/10010/rep_02/raw_row.json,1.0,2,finished,False,12,,,,,,,
1.0,algo1,22,10010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/10010/rep_03/raw_row.json,1.0,3,finished,False,12,,,,,,,
1.0,algo1,22,10010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/10010/rep_04/raw_row.json,1.0,4,finished,False,12,,,,,,,
1.0,algo1,20,10100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/10100/rep_00/raw_row.json,1.0,0,finished,False,10,,,,,,,
1.0,algo1,20,10100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/10100/rep_01/raw_row.json,1.0,1,finished,False,10,,,,,,,
1.0,algo1,20,10100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/10100/rep_02/raw_row.json,1.0,2,finished,False,10,,,,,,,
1.0,algo1,20,10100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/10100/rep_03/raw_row.json,1.0,3,finished,False,10,,,,,,,
1.0,algo1,20,10100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/10100/rep_04/raw_row.json,1.0,4,finished,False,10,,,,,,,
1.0,algo1,19,10110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/10110/rep_00/raw_row.json,1.0,0,finished,False,9,,,,,,,
1.0,algo1,19,10110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/10110/rep_01/raw_row.json,1.0,1,finished,False,9,,,,,,,
1.0,algo1,19,10110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/10110/rep_02/raw_row.json,1.0,2,finished,False,9,,,,,,,
1.0,algo1,19,10110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/10110/rep_03/raw_row.json,1.0,3,finished,False,9,,,,,,,
1.0,algo1,19,10110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/10110/rep_04/raw_row.json,1.0,4,finished,False,9,,,,,,,
1.0,algo1,18,11000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/11000/rep_00/raw_row.json,1.0,0,finished,False,9,,,,,,,
1.0,algo1,18,11000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/11000/rep_01/raw_row.json,1.0,1,finished,False,9,,,,,,,
1.0,algo1,18,11000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/11000/rep_02/raw_row.json,1.0,2,finished,False,9,,,,,,,
1.0,algo1,18,11000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/11000/rep_03/raw_row.json,1.0,3,finished,False,9,,,,,,,
1.0,algo1,18,11000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/11000/rep_04/raw_row.json,1.0,4,finished,False,9,,,,,,,
0.0,algo1,19,11100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/11100/rep_00/raw_row.json,0.0,0,finished,False,2,,,,,,,
0.0,algo1,19,11100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/11100/rep_01/raw_row.json,0.0,1,finished,False,2,,,,,,,
0.0,algo1,19,11100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/11100/rep_02/raw_row.json,0.0,2,finished,False,2,,,,,,,
0.0,algo1,19,11100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/11100/rep_03/raw_row.json,0.0,3,finished,False,2,,,,,,,
0.0,algo1,19,11100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/11100/rep_04/raw_row.json,0.0,4,finished,False,2,,,,,,,
0.0,algo1,21,11110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/11110/rep_00/raw_row.json,0.0,0,finished,False,2,,,,,,,
0.0,algo1,21,11110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/11110/rep_01/raw_row.json,0.0,1,finished,False,2,,,,,,,
0.0,algo1,21,11110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/11110/rep_02/raw_row.json,0.0,2,finished,False,2,,,,,,,
0.0,algo1,21,11110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/11110/rep_03/raw_row.json,0.0,3,finished,False,2,,,,,,,
0.0,algo1,21,11110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg2_sg3,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg2_sg3/11110/rep_04/raw_row.json,0.0,4,finished,False,2,,,,,,,
0.0,algo1,10,10010,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/sg3_sg1/10010/rep_00/raw_row.json,0.0,0,finished,False,1,4.5322185,23.593961,8.521475,29.467985,2.0,167.0,1440.0
0.7727272727272727,algo1,17,10010,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/sg3_sg1/10010/rep_00/raw_row.json,0.7727272727272727,0,finished,False,2,10.400027,15.618333,19.365233,19.514628,2.0,255.0,1525.0
0.22727272727272727,algo1,20,10010,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,0.37037037037037035,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/sg3_sg1/10010/rep_00/raw_row.json,0.22727272727272727,0,finished,False,6,8.1708785,17.245096500000002,14.071445,18.192872,2.0,293.0,1554.0
0.0,algo1,10,10010,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/sg3_sg1/10010/rep_01/raw_row.json,0.0,1,finished,False,1,4.5157255,23.595708000000002,8.487233,29.399987,2.0,167.0,1440.0
0.7727272727272727,algo1,17,10010,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/sg3_sg1/10010/rep_01/raw_row.json,0.7727272727272727,1,finished,False,2,10.431657,15.6449895,19.435494,19.610317,2.0,255.0,1525.0
0.22727272727272727,algo1,20,10010,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,0.37037037037037035,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/sg3_sg1/10010/rep_01/raw_row.json,0.22727272727272727,1,finished,False,6,8.142017,17.2653125,14.00783,18.275493,2.0,293.0,1554.0
0.0,algo1,10,10010,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/sg3_sg1/10010/rep_02/raw_row.json,0.0,2,finished,False,1,4.492984,23.649629,8.441981,29.412462,2.0,167.0,1440.0
0.7727272727272727,algo1,17,10010,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/sg3_sg1/10010/rep_02/raw_row.json,0.7727272727272727,2,finished,False,2,10.425989000000001,15.6430635,19.423345,19.59916,2.0,255.0,1525.0
0.22727272727272727,algo1,20,10010,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,0.37037037037037035,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/sg3_sg1/10010/rep_02/raw_row.json,0.22727272727272727,2,finished,False,6,8.1816265,17.022360499999998,14.019094,18.260809,2.0,293.0,1554.0
0.0,algo1,10,10010,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/sg3_sg1/10010/rep_03/raw_row.json,0.0,3,finished,False,1,4.525289,23.56583,8.50598,29.379443,2.0,167.0,1440.0
0.7727272727272727,algo1,17,10010,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/sg3_sg1/10010/rep_03/raw_row.json,0.7727272727272727,3,finished,False,2,10.407057,15.646321499999999,19.384236,19.582096,2.0,255.0,1525.0
0.22727272727272727,algo1,20,10010,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,0.37037037037037035,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/sg3_sg1/10010/rep_03/raw_row.json,0.22727272727272727,3,finished,False,6,8.188272,17.199626000000002,14.098378,18.158118,2.0,293.0,1554.0
0.0,algo1,19,10010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/10010/rep_04/raw_row.json,0.0,4,finished,False,6,4.565170999999999,34.271063,7.94666,36.327333,2.0,299.0,1551.0
