algorithm,model,embedding_model,decoding_algorithm,condition_label,pair_name,condition_bits,replication,status,thinking_mode_supported,raw_row_path,result_edge_count,recall,avg_duration_seconds,avg_tokens_per_second,max_duration_seconds,max_tokens_per_second,response_trace_count,total_completion_tokens,total_prompt_tokens
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,10,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/0010/rep_02/raw_row.json,70,0.0,3.3904034285714286,9.4761785,4.334716,11.534781,14,454,3007
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,10,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/0010/rep_03/raw_row.json,70,0.0,2.824026285714286,11.818824571428571,3.780977,13.224094,14,470,3007
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,10,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/0010/rep_03/raw_row.json,70,0.0,2.911421357142857,11.199027714285714,3.68176,13.580461,14,460,3007
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,10,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/0010/rep_03/raw_row.json,70,0.0,3.393407142857143,9.466742357142858,4.406606,11.346602,14,454,3007
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,10,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/0010/rep_04/raw_row.json,70,0.0,2.900012142857143,11.528718785714286,3.804877,13.829197,14,470,3007
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,10,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/0010/rep_04/raw_row.json,70,0.0,2.9957359285714285,10.890958714285714,3.599878,13.88936,14,460,3007
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,10,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/0010/rep_04/raw_row.json,70,0.0,3.340594357142858,9.620536714285716,4.248598,11.768589,14,454,3007
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,11,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/0011/rep_00/raw_row.json,420,0.363636,2.77418775,11.653545380952382,3.895347,14.248363,84,2732,17990
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,11,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/0011/rep_00/raw_row.json,420,0.363636,2.9173590357142856,10.913862738095238,3.905371,14.083169,84,2684,17994
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,11,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/0011/rep_00/raw_row.json,420,0.363636,3.450271619047619,9.25940875,4.761804,11.849687,84,2694,17989
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,11,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/0011/rep_01/raw_row.json,420,0.363636,2.869266535714286,11.36485769047619,4.29245,14.15665,84,2732,17990
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,11,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/0011/rep_01/raw_row.json,420,0.363636,2.915606857142857,10.953737821428572,4.822224,13.350733,84,2684,17994
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,11,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/0011/rep_01/raw_row.json,420,0.363636,3.412971214285714,9.36106188095238,4.602679,12.540301,84,2694,17989
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,11,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/0011/rep_02/raw_row.json,420,0.363636,2.945593261904762,11.184369011904762,5.060468,14.464221,84,2732,17990
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,11,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/0011/rep_02/raw_row.json,420,0.363636,2.910916916666667,10.96247598809524,4.825459,14.307584,84,2684,17994
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,11,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/0011/rep_02/raw_row.json,420,0.363636,3.3605894523809523,9.48396338095238,4.665431,12.376575,84,2694,17989
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,11,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/0011/rep_03/raw_row.json,420,0.363636,2.9175565595238093,11.230007142857144,4.834557,15.019289,84,2732,17990
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,11,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/0011/rep_03/raw_row.json,420,0.363636,2.871600892857143,11.067049154761904,3.923994,14.016332,84,2684,17994
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,11,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/0011/rep_03/raw_row.json,420,0.363636,3.295572476190476,9.657440404761903,4.542904,12.44392,84,2694,17989
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,11,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/0011/rep_04/raw_row.json,420,0.363636,2.67869125,12.087592654761906,3.868124,15.177093,84,2732,17990
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,11,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/0011/rep_04/raw_row.json,420,0.363636,2.939432892857143,10.895564607142855,4.733329,13.981877,84,2684,17994
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,11,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/0011/rep_04/raw_row.json,420,0.363636,3.5112519047619046,9.125331583333336,5.419867,12.344018,84,2694,17989
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,100,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/0100/rep_00/raw_row.json,42,0.0,2.307498,10.227058,3.120887,11.9351,14,334,4533
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,100,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/0100/rep_00/raw_row.json,42,0.0,2.5224004285714288,9.383284857142856,3.718961,11.638521,14,334,4533
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,100,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/0100/rep_00/raw_row.json,42,0.0,3.017336285714286,7.795139642857143,3.7692,9.816407,14,333,4533
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,100,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/0100/rep_01/raw_row.json,42,0.0,2.3225545714285714,10.161748071428573,2.987657,12.658618,14,334,4533
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,100,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/0100/rep_01/raw_row.json,42,0.0,2.4537856428571425,9.603721214285716,3.135052,11.802037,14,334,4533
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,100,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/0100/rep_01/raw_row.json,42,0.0,3.064308,7.685686857142857,3.749797,9.867201,14,333,4533
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,100,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/0100/rep_02/raw_row.json,42,0.0,2.2974672857142857,10.268608857142857,2.956271,12.515766,14,334,4533
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,100,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/0100/rep_02/raw_row.json,42,0.0,2.6346664285714287,9.027902642857144,3.355666,11.589065,14,334,4533
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,100,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/0100/rep_02/raw_row.json,42,0.0,3.1194227142857143,7.574355214285714,3.96753,9.872291,14,333,4533
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,100,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/0100/rep_03/raw_row.json,42,0.0,2.3951005714285714,9.8567855,3.111496,11.976605,14,334,4533
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,100,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/0100/rep_03/raw_row.json,42,0.0,2.451813357142857,9.611557785714286,3.226924,11.687721,14,334,4533
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,100,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/0100/rep_03/raw_row.json,42,0.0,3.025851071428572,7.774366785714285,3.787543,9.768866,14,333,4533
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,100,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/0100/rep_04/raw_row.json,42,0.0,2.2726439285714286,10.37883,2.918268,12.678754,14,334,4533
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,100,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/0100/rep_04/raw_row.json,42,0.0,2.519406142857143,9.362097357142858,3.140432,11.781817,14,334,4533
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,100,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/0100/rep_04/raw_row.json,42,0.0,3.154835714285714,7.550106714285714,4.764733,10.124586,14,333,4533
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,101,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/0101/rep_00/raw_row.json,168,0.0,2.2878869107142856,10.092994196428572,2.983988,12.808287,56,1300,18100
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,101,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/0101/rep_00/raw_row.json,168,0.0,2.5202357500000003,9.134053482142855,3.478337,12.149441,56,1294,18102
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,101,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/0101/rep_00/raw_row.json,168,0.0,3.0158289642857143,7.660284125,3.771985,10.339384,56,1306,18103
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,101,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/0101/rep_01/raw_row.json,168,0.0,2.273456892857143,10.127300607142857,2.999773,13.203975,56,1300,18100
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,101,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/0101/rep_01/raw_row.json,168,0.0,2.459099732142857,9.309839428571427,3.185155,11.83091,56,1294,18102
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,101,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/0101/rep_01/raw_row.json,168,0.0,3.05043825,7.567129392857143,4.479474,9.983426,56,1306,18103
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,101,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/0101/rep_02/raw_row.json,168,0.0,2.344104375,9.865680607142858,3.090994,13.174472,56,1300,18100
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,101,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/0101/rep_02/raw_row.json,168,0.0,2.480874232142857,9.251671089285711,3.221583,11.684048,56,1294,18102
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,101,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/0101/rep_02/raw_row.json,168,0.0,3.001334232142857,7.693822214285715,3.967233,10.354954,56,1306,18103
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,101,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/0101/rep_03/raw_row.json,168,0.0,2.3620195178571426,9.751627482142856,3.126559,12.695943,56,1300,18100
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,101,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/0101/rep_03/raw_row.json,168,0.0,2.4604605,9.309904,3.331027,11.546301,56,1294,18102
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,101,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/0101/rep_03/raw_row.json,168,0.0,3.0202523749999997,7.633783642857144,3.851021,10.380746,56,1306,18103
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,101,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/0101/rep_04/raw_row.json,168,0.0,2.32271575,9.912337982142857,3.107216,12.779072,56,1300,18100
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,101,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/0101/rep_04/raw_row.json,168,0.0,2.4771855357142853,9.244486732142857,3.218244,11.715478,56,1294,18102
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,101,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/0101/rep_04/raw_row.json,168,0.0,3.008806839285714,7.664559553571428,3.800162,10.281153,56,1306,18103
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,110,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/0110/rep_00/raw_row.json,70,0.363636,2.9739654285714288,11.002119642857142,3.828378,12.483302,14,457,4813
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,110,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/0110/rep_00/raw_row.json,70,0.0,3.007664214285714,11.43124,4.155593,13.475813,14,486,4813
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,110,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/0110/rep_00/raw_row.json,70,0.363636,3.6234512857142858,9.555949142857145,4.690662,11.938613,14,491,4813
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,110,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/0110/rep_01/raw_row.json,70,0.363636,2.6865095714285716,12.122652214285711,3.267323,13.270132,14,457,4813
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,110,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/0110/rep_01/raw_row.json,70,0.0,3.005225,11.437367428571427,4.044155,13.847144,14,486,4813
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,110,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/0110/rep_01/raw_row.json,70,0.363636,3.7421045,9.290007857142855,4.697238,12.340332,14,491,4813
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,110,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/0110/rep_02/raw_row.json,70,0.363636,3.2569460714285716,10.116250428571428,3.994566,12.090924,14,457,4813
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,110,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/0110/rep_02/raw_row.json,70,0.0,3.0844124285714285,11.148634785714284,4.276317,13.09538,14,486,4813
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,110,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/0110/rep_02/raw_row.json,70,0.363636,3.6166725,9.5760295,4.736575,11.822888,14,491,4813
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,110,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/0110/rep_03/raw_row.json,70,0.363636,2.763155714285714,11.777865285714286,3.139538,13.295443,14,457,4813
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,110,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/0110/rep_03/raw_row.json,70,0.0,3.0564033571428575,11.241634714285714,4.007593,13.973475,14,486,4813
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,110,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/0110/rep_03/raw_row.json,70,0.363636,3.62107,9.563280928571428,4.660852,12.01497,14,491,4813
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,110,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/0110/rep_04/raw_row.json,70,0.363636,2.844338142857143,11.43858185714286,3.323897,12.598361,14,457,4813
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,110,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/0110/rep_04/raw_row.json,70,0.0,2.987171357142857,11.499010285714286,4.027905,13.903009,14,486,4813
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,110,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/0110/rep_04/raw_row.json,70,0.363636,3.6416712857142857,9.51118292857143,4.58445,12.215206,14,491,4813
