source_input,pair_name,Convergence,Explanation,Example,Counterexample,Array/List(1/-1),Tag/Adjacency(1/-1),metric,n,mean,sample_std,min,max,range_width,coefficient_of_variation
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,-1,1,-1,1,-1,1,recall,5,0.5909090909090909,0.0,0.5909090909090909,0.5909090909090909,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,-1,1,-1,1,1,-1,recall,5,0.3636363636363636,0.0,0.3636363636363636,0.3636363636363636,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,-1,1,-1,1,1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,-1,1,1,-1,-1,-1,recall,5,0.3636363636363636,0.0,0.3636363636363636,0.3636363636363636,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,-1,1,1,-1,-1,1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,-1,1,1,-1,1,-1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,-1,1,1,-1,1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,-1,1,1,1,-1,-1,recall,5,0.7727272727272727,0.0,0.7727272727272727,0.7727272727272727,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,-1,1,1,1,-1,1,recall,5,0.5909090909090909,0.0,0.5909090909090909,0.5909090909090909,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,-1,1,1,1,1,-1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,-1,1,1,1,1,1,recall,5,0.3636363636363636,0.0,0.3636363636363636,0.3636363636363636,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,-1,-1,-1,-1,-1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,-1,-1,-1,-1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,-1,-1,-1,1,-1,recall,5,0.7727272727272727,0.0,0.7727272727272727,0.7727272727272727,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,-1,-1,-1,1,1,recall,5,0.7727272727272727,0.0,0.7727272727272727,0.7727272727272727,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,-1,-1,1,-1,-1,recall,5,0.7727272727272727,0.0,0.7727272727272727,0.7727272727272727,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,-1,-1,1,-1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,-1,-1,1,1,-1,recall,5,0.7727272727272727,0.0,0.7727272727272727,0.7727272727272727,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,-1,-1,1,1,1,recall,5,0.7727272727272727,0.0,0.7727272727272727,0.7727272727272727,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,-1,1,-1,-1,-1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,-1,1,-1,-1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,-1,1,-1,1,-1,recall,5,0.7727272727272727,0.0,0.7727272727272727,0.7727272727272727,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,-1,1,-1,1,1,recall,5,0.3636363636363636,0.0,0.3636363636363636,0.3636363636363636,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,-1,1,1,-1,-1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,-1,1,1,-1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,-1,1,1,1,-1,recall,4,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,-1,1,1,1,1,recall,5,0.5909090909090909,0.0,0.5909090909090909,0.5909090909090909,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,1,-1,-1,-1,-1,recall,5,0.7727272727272727,0.0,0.7727272727272727,0.7727272727272727,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,1,-1,-1,-1,1,recall,5,0.7727272727272727,0.0,0.7727272727272727,0.7727272727272727,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,1,-1,-1,1,-1,recall,5,0.7727272727272727,0.0,0.7727272727272727,0.7727272727272727,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,1,-1,-1,1,1,recall,5,0.7727272727272727,0.0,0.7727272727272727,0.7727272727272727,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,1,-1,1,-1,-1,recall,4,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,1,-1,1,-1,1,recall,5,0.5909090909090909,0.0,0.5909090909090909,0.5909090909090909,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,1,-1,1,1,-1,recall,5,0.3636363636363636,0.0,0.3636363636363636,0.3636363636363636,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,1,-1,1,1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,1,1,-1,-1,-1,recall,5,0.3636363636363636,0.0,0.3636363636363636,0.3636363636363636,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,1,1,-1,-1,1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,1,1,-1,1,-1,recall,5,0.7727272727272727,0.0,0.7727272727272727,0.7727272727272727,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,1,1,-1,1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,1,1,1,-1,-1,recall,5,0.7727272727272727,0.0,0.7727272727272727,0.7727272727272727,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,1,1,1,-1,1,recall,5,0.5909090909090909,0.0,0.5909090909090909,0.5909090909090909,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,1,1,1,1,-1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg1_sg2,1,1,1,1,1,1,recall,5,0.3636363636363636,0.0,0.3636363636363636,0.3636363636363636,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,-1,-1,-1,-1,-1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,-1,-1,-1,-1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,-1,-1,-1,1,-1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,-1,-1,-1,1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,-1,-1,1,-1,-1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,-1,-1,1,-1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,-1,-1,1,1,-1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,-1,-1,1,1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,-1,1,-1,-1,-1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,-1,1,-1,-1,1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,-1,1,-1,1,-1,recall,4,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,-1,1,-1,1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,-1,1,1,-1,-1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,-1,1,1,-1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,-1,1,1,1,-1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,-1,1,1,1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,1,-1,-1,-1,-1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,1,-1,-1,-1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,1,-1,-1,1,-1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,1,-1,-1,1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,1,-1,1,-1,-1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,1,-1,1,-1,1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,1,-1,1,1,-1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,1,-1,1,1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,1,1,-1,-1,-1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,1,1,-1,-1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,1,1,-1,1,-1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,1,1,-1,1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,1,1,1,-1,-1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,1,1,1,-1,1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,1,1,1,1,-1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,-1,1,1,1,1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,-1,-1,-1,-1,-1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,-1,-1,-1,-1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,-1,-1,-1,1,-1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,-1,-1,-1,1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,-1,-1,1,-1,-1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,-1,-1,1,-1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,-1,-1,1,1,-1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,-1,-1,1,1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,-1,1,-1,-1,-1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,-1,1,-1,-1,1,recall,4,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,-1,1,-1,1,-1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,-1,1,-1,1,1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,-1,1,1,-1,-1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,-1,1,1,-1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,-1,1,1,1,-1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,-1,1,1,1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,1,-1,-1,-1,-1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,1,-1,-1,-1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,1,-1,-1,1,-1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,1,-1,-1,1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,1,-1,1,-1,-1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,1,-1,1,-1,1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,1,-1,1,1,-1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,1,-1,1,1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,1,1,-1,-1,-1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,1,1,-1,-1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,1,1,-1,1,-1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,1,1,-1,1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,1,1,1,-1,-1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,1,1,1,-1,1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,1,1,1,1,-1,recall,5,0.0,0.0,0.0,0.0,0.0,
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg2_sg3,1,1,1,1,1,1,recall,5,1.0,0.0,1.0,1.0,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg3_sg1,-1,-1,-1,-1,-1,-1,recall,5,0.3636363636363636,0.0,0.3636363636363636,0.3636363636363636,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg3_sg1,-1,-1,-1,-1,-1,1,recall,5,0.7727272727272727,0.0,0.7727272727272727,0.7727272727272727,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg3_sg1,-1,-1,-1,-1,1,-1,recall,5,0.7727272727272727,0.0,0.7727272727272727,0.7727272727272727,0.0,0.0
/workspace/results/hf-paper-batch-algo2-mistral-current/aggregated/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/evaluated.csv,sg3_sg1,-1,-1,-1,-1,1,1,recall,5,0.7727272727272727,0.0,0.7727272727272727,0.7727272727272727,0.0,0.0
