algorithm,avg_duration_seconds,avg_tokens_per_second,condition_bits,condition_label,decoding_algorithm,embedding_model,max_duration_seconds,max_tokens_per_second,model,pair_name,raw_row_path,recall,replication,response_trace_count,result_edge_count,status,thinking_mode_supported,total_completion_tokens,total_prompt_tokens
algo3,3.7086881893939396,17.927835818181816,1011,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,104.46168,23.738116,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1011/rep_02/raw_row.json,0.0,2,132,650,finished,False,7397,55526
algo3,3.7154831666666666,17.89018052272727,1011,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,104.594574,23.711304,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1011/rep_03/raw_row.json,0.0,3,132,650,finished,False,7397,55526
algo3,3.710169303030303,17.919863833333334,1011,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,104.562224,23.702397,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1011/rep_04/raw_row.json,0.0,4,132,650,finished,False,7397,55526
algo3,4.334138045454545,14.541267954545454,1100,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,15.812929,22.2076,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1100/rep_00/raw_row.json,0.0,0,22,36,finished,False,1320,11066
algo3,4.334195,14.531548227272726,1100,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,15.806738,22.153864,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1100/rep_01/raw_row.json,0.0,1,22,36,finished,False,1320,11066
algo3,4.333518818181818,14.540187045454546,1100,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,15.821227,22.201847,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1100/rep_02/raw_row.json,0.0,2,22,36,finished,False,1320,11066
algo3,4.3322405,14.543897636363637,1100,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,15.810568,22.220052,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1100/rep_03/raw_row.json,0.0,3,22,36,finished,False,1320,11066
algo3,4.336491318181818,14.532298409090911,1100,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,15.826784,22.159513,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1100/rep_04/raw_row.json,0.0,4,22,36,finished,False,1320,11066
algo3,3.774827827586207,16.072424155172413,1101,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,15.822797,22.270626,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1101/rep_00/raw_row.json,0.0,0,58,141,finished,False,3715,29106
algo3,3.777756448275862,16.065937844827587,1101,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,15.836288,22.221055,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1101/rep_01/raw_row.json,0.0,1,58,141,finished,False,3715,29106
algo3,3.7721116206896554,16.082885413793104,1101,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,15.823389,22.271095,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1101/rep_02/raw_row.json,0.0,2,58,141,finished,False,3715,29106
algo3,3.773017155172414,16.08278627586207,1101,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,15.81251,22.256467,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1101/rep_03/raw_row.json,0.0,3,58,141,finished,False,3715,29106
algo3,3.7790710517241375,16.066005620689655,1101,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,15.814535,22.266412,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1101/rep_04/raw_row.json,0.0,4,58,141,finished,False,3715,29106
algo3,2.606040727272727,16.217891,1110,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,7.011545,20.864072,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1110/rep_00/raw_row.json,0.0,0,22,100,finished,False,975,12122
algo3,2.610058181818182,16.198075227272728,1110,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,7.01421,20.727891,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1110/rep_01/raw_row.json,0.0,1,22,100,finished,False,975,12122
algo3,2.606525590909091,16.216577636363635,1110,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,7.015605,20.84503,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1110/rep_02/raw_row.json,0.0,2,22,100,finished,False,975,12122
algo3,2.606654181818182,16.210355454545454,1110,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,7.004551,20.896151,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1110/rep_03/raw_row.json,0.0,3,22,100,finished,False,975,12122
algo3,2.6107541363636364,16.186270363636364,1110,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,7.019109,20.848158,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1110/rep_04/raw_row.json,0.0,4,22,100,finished,False,975,12122
algo3,4.111416909090909,14.23781909090909,0000,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,18.669257,25.924974,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0000/rep_00/raw_row.json,0.0,0,22,42,finished,False,1758,5280
algo3,4.074509772727273,14.358575727272727,0000,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,18.714648,26.060691,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0000/rep_01/raw_row.json,0.0,1,22,42,finished,False,1758,5280
algo3,4.5719305,13.805012954545454,0000,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,27.41405,25.942146,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0000/rep_02/raw_row.json,0.0,2,22,42,finished,False,1758,5280
algo3,4.110518090909091,14.224831181818182,0000,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,18.913964,25.964803,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0000/rep_03/raw_row.json,0.0,3,22,42,finished,False,1758,5280
algo3,4.481646818181819,13.749074363636366,0000,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,19.57131,25.684867,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0000/rep_04/raw_row.json,0.0,4,22,42,finished,False,1758,5280
algo3,3.08335821875,13.201245765625,0001,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,18.987205,26.015772,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0001/rep_00/raw_row.json,0.0,0,64,160,finished,False,3359,15317
algo3,3.0958304375,13.141301453125,0001,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,18.706571,25.873261,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0001/rep_01/raw_row.json,0.0,1,64,160,finished,False,3359,15317
algo3,3.09740615625,13.13657725,0001,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,18.829331,25.906856,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0001/rep_02/raw_row.json,0.0,2,64,160,finished,False,3359,15317
algo3,3.07284284375,13.239222078125,0001,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,18.683907,25.961866,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0001/rep_03/raw_row.json,0.0,3,64,160,finished,False,3359,15317
algo3,3.08471825,13.1706833125,0001,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,18.719334,26.020757,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0001/rep_04/raw_row.json,0.0,4,64,160,finished,False,3359,15317
algo3,3.034533818181818,16.052875818181818,0010,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,10.872278,25.569619,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0010/rep_00/raw_row.json,0.409091,0,22,70,finished,False,1170,5280
algo3,3.0544252272727275,15.940017727272727,0010,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,10.874115,25.565298,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0010/rep_01/raw_row.json,0.409091,1,22,70,finished,False,1170,5280
algo3,3.097299227272727,15.727194045454546,0010,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,11.077903,25.095002,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0010/rep_02/raw_row.json,0.409091,2,22,70,finished,False,1170,5280
algo3,3.1147035909090905,15.626266636363637,0010,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,10.923462,25.449807,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0010/rep_03/raw_row.json,0.409091,3,22,70,finished,False,1170,5280
algo3,3.068648545454545,15.862190454545454,0010,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,10.879933,25.551628,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0010/rep_04/raw_row.json,0.409091,4,22,70,finished,False,1170,5280
algo3,2.4627421363636364,11.750352863636364,0100,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,10.355788,24.430783,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0100/rep_00/raw_row.json,0.0,0,22,66,finished,False,744,7678
algo3,2.5018304545454546,11.566070772727272,0100,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,10.300297,24.562399,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0100/rep_01/raw_row.json,0.0,1,22,66,finished,False,744,7678
algo3,2.453954409090909,11.788753818181817,0100,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,10.31169,24.53526,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0100/rep_02/raw_row.json,0.0,2,22,66,finished,False,744,7678
algo3,2.4379815,11.863864727272727,0100,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,10.222449,24.749452,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0100/rep_03/raw_row.json,0.0,3,22,66,finished,False,744,7678
algo3,2.4503289545454545,11.808306045454545,0100,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,10.284714,24.599615,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0100/rep_04/raw_row.json,0.0,4,22,66,finished,False,744,7678
algo3,2.3272105681818185,11.456085897727272,0101,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,12.835517,25.008732,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0101/rep_00/raw_row.json,0.0,0,88,264,finished,False,2672,30570
algo3,2.3278048295454545,11.450936647727273,0101,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,12.820897,25.037249,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0101/rep_01/raw_row.json,0.0,1,88,264,finished,False,2672,30570
algo3,2.3347049545454546,11.420920852272728,0101,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,12.814896,25.048975,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0101/rep_02/raw_row.json,0.0,2,88,264,finished,False,2672,30570
algo3,2.324169625,11.472014977272728,0101,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,12.787887,25.10188,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0101/rep_03/raw_row.json,0.0,3,88,264,finished,False,2672,30570
algo3,2.333687147727273,11.430373647727272,0101,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,12.81801,25.04289,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0101/rep_04/raw_row.json,0.0,4,88,264,finished,False,2672,30570
algo3,2.4504848636363636,13.757670272727273,0110,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,2.829613,15.196425,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0110/rep_00/raw_row.json,0.0,0,22,110,finished,False,744,8118
algo3,2.4338428636363636,13.85181740909091,0110,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,2.739509,15.696243,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0110/rep_01/raw_row.json,0.0,1,22,110,finished,False,744,8118
algo3,2.463824227272727,13.702002181818182,0110,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,2.962073,15.627889,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0110/rep_02/raw_row.json,0.0,2,22,110,finished,False,744,8118
algo3,2.4523159545454547,13.746976954545454,0110,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,2.802495,15.34347,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0110/rep_03/raw_row.json,0.0,3,22,110,finished,False,744,8118
algo3,2.4270682272727275,13.889905909090908,0110,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,2.730018,15.750811,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0110/rep_04/raw_row.json,0.0,4,22,110,finished,False,744,8118
algo3,3.069075181818182,12.989356727272728,1000,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,11.83856,24.242814,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1000/rep_00/raw_row.json,0.0,0,22,66,finished,False,1091,8668
algo3,3.0481315454545452,13.078169045454546,1000,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,11.74671,24.432372,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1000/rep_01/raw_row.json,0.0,1,22,66,finished,False,1091,8668
algo3,3.0651238181818177,12.9938825,1000,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,11.776044,24.371511,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1000/rep_02/raw_row.json,0.0,2,22,66,finished,False,1091,8668
algo3,3.0529945,13.044546727272728,1000,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,11.709765,24.509459,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1000/rep_03/raw_row.json,0.0,3,22,66,finished,False,1091,8668
algo3,3.067779590909091,12.978251681818183,1000,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,11.725755,24.476035,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1000/rep_04/raw_row.json,0.0,4,22,66,finished,False,1091,8668
algo3,3.396994375,13.282159886363637,1001,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,34.090621,24.614527,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1001/rep_00/raw_row.json,0.0,0,88,261,finished,False,5095,34569
algo3,3.417201931818182,13.197781761363636,1001,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,34.297104,24.539942,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1001/rep_01/raw_row.json,0.0,1,88,261,finished,False,5095,34569
algo3,3.4268706022727273,13.15584403409091,1001,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,34.232168,24.43156,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1001/rep_02/raw_row.json,0.0,2,88,261,finished,False,5095,34569
algo3,3.4081082045454547,13.235574875,1001,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,34.18761,24.599917,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1001/rep_03/raw_row.json,0.0,3,88,261,finished,False,5095,34569
algo3,3.4104266818181816,13.221610522727273,1001,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,34.205642,24.556405,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1001/rep_04/raw_row.json,0.0,4,88,261,finished,False,5095,34569
algo3,4.397070181818182,14.583196272727271,1010,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,25.230557,24.017155,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1010/rep_00/raw_row.json,0.0,0,22,100,finished,False,1790,9284
algo3,4.367923045454545,14.700846727272728,1010,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,25.16731,24.149149,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1010/rep_01/raw_row.json,0.0,1,22,100,finished,False,1790,9284
algo3,4.395256909090909,14.575079590909091,1010,contrastive_penalty_alpha_0.2,contrastive,Qwen/Qwen3-Embedding-0.6B,25.098254,24.048693,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1010/rep_02/raw_row.json,0.0,2,22,100,finished,False,1790,9284
