source_input,Example,Counter-Example,Number of Words,Depth,Source Subgraph Name,Target Subgraph Name,n_outputs,unique_output_count,mean_edge_count,sample_std_edge_count,mean_pairwise_jaccard,min_pairwise_jaccard,exact_match_pair_rate,union_edge_count
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,5,2,subgraph_2,subgraph_1,5,5,42.0,6.082762530298219,0.19465976435294377,0.02197802197802198,0.0,142
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,5,2,subgraph_2,subgraph_3,5,5,51.6,14.310835055998655,0.03594225191625021,0.0,0.0,227
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,3,1,subgraph_1,subgraph_3,5,5,12.8,4.08656334834051,0.094934822073672,0.0,0.0,48
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,3,1,subgraph_2,subgraph_1,5,5,18.8,8.983317872590282,0.0651854458241257,0.0,0.0,75
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,3,1,subgraph_2,subgraph_3,5,5,7.8,2.3874672772626644,0.03601190476190476,0.0,0.0,34
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,3,2,subgraph_1,subgraph_3,5,5,18.0,6.082762530298219,0.05837981466054102,0.0,0.0,78
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,3,2,subgraph_2,subgraph_1,5,5,29.4,11.193748255164577,0.052436870154219176,0.0,0.0,127
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,3,2,subgraph_2,subgraph_3,5,5,20.4,5.941380311005179,0.09569534935148297,0.030303030303030304,0.0,77
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,5,1,subgraph_1,subgraph_3,5,5,14.2,8.67179335547152,0.05775835275835276,0.0,0.0,61
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,5,1,subgraph_2,subgraph_1,5,5,21.6,5.5497747702046425,0.054104432896471336,0.0,0.0,90
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,5,1,subgraph_2,subgraph_3,5,5,19.2,5.263078946776307,0.08509890875794371,0.022727272727272728,0.0,79
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,5,2,subgraph_1,subgraph_3,5,5,20.8,8.927485648266257,0.025237668366757844,0.0,0.0,96
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,5,2,subgraph_2,subgraph_1,5,5,51.4,11.610340218959994,0.15842397362268704,0.010752688172043012,0.0,165
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,5,2,subgraph_2,subgraph_3,5,5,46.0,11.20267825120404,0.10905630226406984,0.06796116504854369,0.0,175
