algorithm,model,source_input,failure_category,parsed_edge_count,is_failure
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,43,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,43,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,43,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,43,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,35,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,35,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,35,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,35,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,35,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,39,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,39,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,39,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,39,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,39,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,32,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,32,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,32,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,32,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,32,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,50,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,50,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,50,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,50,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,50,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,32,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,32,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,32,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,32,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,32,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,26,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,26,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,26,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,26,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,26,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,42,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,42,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,42,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,42,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,42,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,31,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,31,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,31,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,31,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,31,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,30,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,30,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,30,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,30,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,30,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,40,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,40,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,40,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,40,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg2_sg3.csv,valid_output,40,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,31,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,31,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,31,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,31,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,31,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,32,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,32,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,32,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,32,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,32,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,24,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,24,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,24,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,24,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,24,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,49,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,49,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,49,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,49,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,49,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,48,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,48,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,48,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,48,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,48,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,32,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,32,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,32,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,32,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,32,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,43,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,43,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,43,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,43,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,43,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,40,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,40,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,40,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,40,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,40,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,33,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,48,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,48,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,48,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,48,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,48,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,26,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,26,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,26,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,26,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,26,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,41,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,41,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,41,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,41,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,41,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,25,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,25,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,25,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,25,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,25,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,46,False
algo2,gemini-2.5-pro,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo2/gemini-2.5-pro/raw/algorithm2_results_sg3_sg1.csv,valid_output,46,False
