source_input,Example,Counter-Example,Number of Words,Depth,Source Subgraph Name,Target Subgraph Name,n_outputs,unique_output_count,mean_edge_count,sample_std_edge_count,mean_pairwise_jaccard,min_pairwise_jaccard,exact_match_pair_rate,union_edge_count
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,5,2,subgraph_2,subgraph_1,5,5,42.0,6.082762530298219,0.1946597643529437,0.0219780219780219,0.0,142
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,5,2,subgraph_2,subgraph_3,5,5,51.6,14.310835055998655,0.0359422519162502,0.0,0.0,227
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,3,1,subgraph_1,subgraph_3,5,5,12.8,4.08656334834051,0.094934822073672,0.0,0.0,48
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,3,1,subgraph_2,subgraph_1,5,5,18.8,8.983317872590282,0.0651854458241257,0.0,0.0,75
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,3,1,subgraph_2,subgraph_3,5,5,7.8,2.3874672772626644,0.0360119047619047,0.0,0.0,34
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,3,2,subgraph_1,subgraph_3,5,5,18.0,6.082762530298219,0.058379814660541,0.0,0.0,78
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,3,2,subgraph_2,subgraph_1,5,5,29.4,11.193748255164577,0.0524368701542191,0.0,0.0,127
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,3,2,subgraph_2,subgraph_3,5,5,20.4,5.941380311005179,0.0956953493514829,0.0303030303030303,0.0,77
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,5,1,subgraph_1,subgraph_3,5,5,14.2,8.67179335547152,0.0577583527583527,0.0,0.0,61
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,5,1,subgraph_2,subgraph_1,5,5,21.6,5.5497747702046425,0.0541044328964713,0.0,0.0,90
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,5,1,subgraph_2,subgraph_3,5,5,19.2,5.263078946776307,0.0850989087579437,0.0227272727272727,0.0,79
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,5,2,subgraph_1,subgraph_3,5,5,20.8,8.927485648266257,0.0252376683667578,0.0,0.0,96
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,5,2,subgraph_2,subgraph_1,5,5,51.4,11.610340218959994,0.158423973622687,0.010752688172043,0.0,165
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,1,5,2,subgraph_2,subgraph_3,5,5,46.0,11.20267825120404,0.1090563022640698,0.0679611650485436,0.0,175
